duration,pdays,emp.var.rate,euribor3m,nr.employed,y_n
95.0,999.0,1.1,4.856,5191.0,0.0
88.0,999.0,1.4,4.961,5228.1,0.0
150.0,999.0,1.1,4.857,5191.0,0.0
250.0,999.0,1.4,4.965,5228.1,0.0
984.0,999.0,1.4,4.865,5228.1,0.0
42.0,999.0,1.4,4.959,5228.1,0.0
325.0,999.0,-1.8,1.405,5099.1,1.0
336.0,999.0,1.4,4.96,5228.1,0.0
125.0,999.0,1.1,4.859,5191.0,0.0
92.0,999.0,1.4,4.961,5228.1,0.0
281.0,999.0,1.4,4.962,5228.1,0.0
225.0,999.0,1.4,4.962,5228.1,0.0
42.0,999.0,1.4,4.96,5228.1,0.0
335.0,999.0,1.4,4.963,5228.1,0.0
958.0,999.0,1.4,4.97,5228.1,0.0
582.0,999.0,-3.0,0.714,5023.5,1.0
224.0,999.0,-1.8,1.405,5099.1,0.0
301.0,3.0,-1.8,1.354,5099.1,1.0
165.0,16.0,-1.7,0.876,4991.6,1.0
112.0,999.0,1.4,4.964,5228.1,0.0
574.0,3.0,-1.8,1.266,5099.1,0.0
130.0,999.0,1.4,4.965,5228.1,0.0
42.0,999.0,1.4,4.967,5228.1,0.0
219.0,999.0,-0.1,4.12,5195.8,0.0
533.0,999.0,1.4,4.961,5228.1,0.0
169.0,999.0,-0.1,4.12,5195.8,0.0
126.0,999.0,1.4,4.963,5228.1,0.0
504.0,999.0,1.1,4.858,5191.0,0.0
697.0,999.0,-0.1,4.12,5195.8,0.0
158.0,999.0,-2.9,0.873,5076.2,0.0
423.0,999.0,1.4,4.961,5228.1,0.0
25.0,999.0,1.4,4.967,5228.1,0.0
177.0,999.0,-1.8,1.365,5099.1,1.0
123.0,999.0,-3.4,0.742,5017.5,0.0
111.0,999.0,-1.8,1.299,5099.1,0.0
314.0,999.0,1.4,4.959,5228.1,0.0
358.0,999.0,-1.8,1.281,5099.1,0.0
137.0,999.0,1.4,4.963,5228.1,0.0
217.0,999.0,-1.8,1.244,5099.1,0.0
170.0,999.0,-1.8,1.266,5099.1,0.0
157.0,999.0,-0.1,4.076,5195.8,0.0
95.0,999.0,-1.8,1.25,5099.1,0.0
8.0,999.0,-1.8,1.405,5099.1,0.0
178.0,999.0,1.4,4.964,5228.1,0.0
79.0,999.0,-1.8,1.365,5099.1,0.0
254.0,9.0,-1.1,1.032,4963.6,0.0
123.0,999.0,-0.1,4.076,5195.8,0.0
292.0,999.0,-0.1,4.076,5195.8,0.0
208.0,999.0,-0.1,4.021,5195.8,0.0
226.0,999.0,1.1,4.856,5191.0,0.0
170.0,999.0,-1.8,1.405,5099.1,0.0
627.0,999.0,1.4,4.96,5228.1,0.0
193.0,999.0,-1.8,1.327,5099.1,0.0
186.0,999.0,1.4,4.958,5228.1,0.0
83.0,999.0,1.4,4.962,5228.1,0.0
197.0,999.0,-3.4,0.735,5017.5,0.0
393.0,999.0,1.1,4.859,5191.0,0.0
67.0,999.0,1.4,4.961,5228.1,0.0
16.0,999.0,1.4,4.962,5228.1,0.0
16.0,999.0,-1.8,1.291,5099.1,0.0
582.0,999.0,-2.9,0.879,5076.2,1.0
103.0,999.0,1.4,4.966,5228.1,0.0
100.0,999.0,1.4,4.961,5228.1,0.0
1392.0,999.0,1.1,4.856,5191.0,1.0
1048.0,999.0,-2.9,1.266,5076.2,1.0
178.0,999.0,-0.1,4.191,5195.8,0.0
347.0,999.0,-3.4,0.715,5017.5,1.0
71.0,999.0,1.4,4.961,5228.1,0.0
54.0,999.0,-1.8,1.264,5099.1,0.0
77.0,999.0,-1.8,1.25,5099.1,0.0
128.0,999.0,1.4,4.968,5228.1,0.0
343.0,999.0,-1.8,1.313,5099.1,0.0
84.0,999.0,-1.1,0.878,4963.6,0.0
103.0,999.0,1.4,4.965,5228.1,0.0
157.0,999.0,1.4,4.962,5228.1,0.0
91.0,999.0,1.4,4.958,5228.1,0.0
226.0,999.0,-1.8,1.453,5099.1,0.0
96.0,999.0,1.4,4.962,5228.1,0.0
297.0,999.0,-1.1,1.032,4963.6,1.0
214.0,999.0,1.4,4.961,5228.1,0.0
200.0,999.0,1.1,4.857,5191.0,0.0
769.0,999.0,1.1,4.857,5191.0,0.0
213.0,999.0,1.4,4.865,5228.1,0.0
162.0,999.0,1.1,4.858,5191.0,0.0
182.0,4.0,-2.9,0.879,5076.2,1.0
149.0,3.0,-2.9,1.268,5076.2,1.0
96.0,999.0,1.1,4.864,5191.0,0.0
32.0,999.0,1.4,4.961,5228.1,0.0
966.0,999.0,-1.8,1.299,5099.1,1.0
57.0,999.0,-3.4,0.714,5017.5,0.0
326.0,999.0,-1.8,1.327,5099.1,0.0
217.0,999.0,1.4,4.968,5228.1,0.0
188.0,999.0,-0.1,4.021,5195.8,0.0
185.0,999.0,1.1,4.857,5191.0,0.0
1142.0,999.0,1.4,4.968,5228.1,1.0
145.0,999.0,1.4,4.967,5228.1,0.0
281.0,999.0,-0.1,4.076,5195.8,0.0
106.0,999.0,1.4,4.961,5228.1,0.0
58.0,999.0,1.4,4.963,5228.1,0.0
493.0,999.0,-1.8,1.244,5099.1,1.0
88.0,999.0,1.1,4.858,5191.0,0.0
42.0,999.0,1.4,4.963,5228.1,0.0
141.0,999.0,1.4,4.962,5228.1,0.0
131.0,999.0,1.4,4.962,5228.1,0.0
218.0,999.0,-2.9,1.26,5076.2,0.0
161.0,999.0,1.4,4.962,5228.1,0.0
350.0,999.0,1.4,4.957,5228.1,0.0
267.0,999.0,1.1,4.857,5191.0,0.0
742.0,999.0,1.1,4.864,5191.0,0.0
9.0,999.0,1.4,4.968,5228.1,0.0
184.0,999.0,-1.8,1.405,5099.1,0.0
477.0,999.0,1.4,4.961,5228.1,0.0
41.0,999.0,1.4,4.962,5228.1,0.0
225.0,999.0,-3.4,0.809,5017.5,0.0
60.0,999.0,1.4,4.961,5228.1,0.0
185.0,999.0,1.1,4.857,5191.0,0.0
141.0,999.0,-1.8,1.405,5099.1,0.0
166.0,999.0,1.1,4.856,5191.0,0.0
134.0,999.0,1.4,4.864,5228.1,0.0
261.0,999.0,1.1,4.857,5191.0,0.0
515.0,999.0,1.4,4.964,5228.1,0.0
277.0,999.0,1.4,4.96,5228.1,0.0
1171.0,999.0,1.1,4.857,5191.0,0.0
239.0,999.0,-1.8,1.327,5099.1,0.0
168.0,999.0,1.4,4.958,5228.1,0.0
114.0,999.0,-1.8,1.483,5099.1,0.0
369.0,999.0,1.4,4.962,5228.1,0.0
237.0,999.0,1.1,4.857,5191.0,0.0
6.0,999.0,-1.7,0.767,4991.6,0.0
124.0,999.0,-1.8,1.313,5099.1,0.0
417.0,999.0,1.4,4.965,5228.1,0.0
206.0,999.0,1.4,4.965,5228.1,0.0
330.0,999.0,-0.1,4.076,5195.8,0.0
824.0,999.0,1.4,4.963,5228.1,0.0
139.0,999.0,-1.8,1.291,5099.1,0.0
155.0,999.0,-1.8,1.344,5099.1,0.0
1468.0,999.0,-0.1,4.12,5195.8,1.0
119.0,999.0,1.4,4.963,5228.1,0.0
90.0,999.0,-0.1,4.191,5195.8,0.0
165.0,999.0,-0.1,4.191,5195.8,0.0
146.0,999.0,-1.8,1.405,5099.1,1.0
79.0,999.0,-3.4,0.75,5017.5,0.0
161.0,999.0,1.1,4.857,5191.0,0.0
47.0,999.0,1.1,4.857,5191.0,0.0
182.0,999.0,1.1,4.858,5191.0,0.0
185.0,999.0,-1.8,1.405,5099.1,1.0
207.0,999.0,1.4,4.958,5228.1,0.0
10.0,999.0,-1.8,1.281,5099.1,0.0
21.0,999.0,1.1,4.855,5191.0,0.0
609.0,999.0,1.1,4.86,5191.0,0.0
31.0,999.0,1.4,4.968,5228.1,0.0
106.0,999.0,-1.1,0.993,4963.6,0.0
82.0,999.0,-3.4,0.819,5017.5,1.0
146.0,999.0,-1.8,1.405,5099.1,0.0
214.0,999.0,1.1,4.86,5191.0,0.0
725.0,999.0,-0.1,4.191,5195.8,0.0
292.0,999.0,1.4,4.963,5228.1,0.0
832.0,999.0,-1.8,1.405,5099.1,0.0
106.0,999.0,-1.8,1.291,5099.1,0.0
322.0,999.0,1.4,4.961,5228.1,0.0
466.0,999.0,-1.8,1.281,5099.1,0.0
175.0,999.0,-0.1,4.076,5195.8,0.0
56.0,999.0,-1.8,1.415,5099.1,0.0
169.0,999.0,1.1,4.857,5191.0,0.0
162.0,999.0,1.4,4.959,5228.1,0.0
334.0,999.0,-1.8,1.41,5099.1,1.0
82.0,999.0,1.4,4.962,5228.1,0.0
207.0,999.0,1.4,4.961,5228.1,0.0
45.0,999.0,-0.1,4.076,5195.8,0.0
507.0,999.0,1.1,4.857,5191.0,0.0
17.0,999.0,-1.8,1.313,5099.1,0.0
170.0,999.0,-1.8,1.244,5099.1,0.0
192.0,999.0,1.4,4.961,5228.1,0.0
139.0,999.0,1.4,4.965,5228.1,0.0
186.0,999.0,1.4,4.964,5228.1,0.0
287.0,999.0,-0.1,4.191,5195.8,0.0
544.0,999.0,1.1,4.86,5191.0,0.0
52.0,999.0,1.1,4.86,5191.0,0.0
131.0,999.0,-1.8,1.25,5099.1,0.0
68.0,999.0,1.4,4.962,5228.1,0.0
176.0,999.0,-0.1,4.076,5195.8,0.0
442.0,999.0,1.4,4.961,5228.1,0.0
460.0,999.0,-2.9,0.859,5076.2,1.0
150.0,999.0,-3.4,0.714,5017.5,0.0
212.0,999.0,-1.8,1.354,5099.1,0.0
152.0,999.0,1.1,4.855,5191.0,0.0
218.0,999.0,1.4,4.961,5228.1,0.0
984.0,999.0,1.4,4.963,5228.1,0.0
18.0,999.0,1.1,4.857,5191.0,0.0
119.0,999.0,-0.2,3.053,5176.3,1.0
244.0,999.0,-0.1,4.076,5195.8,0.0
147.0,999.0,1.1,4.856,5191.0,0.0
124.0,999.0,-0.1,4.153,5195.8,0.0
96.0,999.0,1.4,4.959,5228.1,0.0
747.0,999.0,-3.4,0.715,5017.5,1.0
150.0,999.0,-1.8,1.41,5099.1,0.0
408.0,999.0,1.4,4.963,5228.1,0.0
79.0,999.0,-0.1,4.153,5195.8,0.0
52.0,999.0,1.4,4.968,5228.1,0.0
135.0,999.0,1.4,4.967,5228.1,0.0
117.0,999.0,1.1,4.855,5191.0,0.0
166.0,999.0,1.1,4.86,5191.0,0.0
159.0,999.0,1.4,4.957,5228.1,0.0
363.0,999.0,1.1,4.857,5191.0,0.0
58.0,999.0,-1.8,1.299,5099.1,0.0
215.0,999.0,1.4,4.963,5228.1,0.0
138.0,999.0,1.4,4.961,5228.1,0.0
217.0,3.0,-2.9,1.26,5076.2,0.0
54.0,999.0,-2.9,1.244,5076.2,0.0
835.0,999.0,-2.9,1.286,5076.2,0.0
20.0,999.0,1.4,4.961,5228.1,0.0
41.0,999.0,-0.1,4.021,5195.8,0.0
130.0,999.0,1.1,4.856,5191.0,0.0
418.0,999.0,-1.8,0.653,5008.7,1.0
297.0,2.0,-1.8,1.365,5099.1,1.0
177.0,999.0,-1.8,1.334,5099.1,0.0
79.0,999.0,-0.1,4.153,5195.8,0.0
224.0,999.0,-1.8,1.479,5099.1,0.0
552.0,999.0,-1.7,0.846,4991.6,1.0
86.0,999.0,1.4,4.962,5228.1,0.0
362.0,999.0,-1.1,0.982,4963.6,1.0
173.0,999.0,1.4,4.965,5228.1,0.0
280.0,999.0,1.1,4.859,5191.0,0.0
235.0,999.0,1.4,4.958,5228.1,0.0
1036.0,999.0,-0.1,4.021,5195.8,0.0
118.0,999.0,1.4,4.968,5228.1,0.0
183.0,999.0,-0.1,4.191,5195.8,0.0
322.0,999.0,-0.1,4.021,5195.8,0.0
98.0,999.0,1.4,4.962,5228.1,0.0
251.0,999.0,1.4,4.963,5228.1,0.0
210.0,999.0,-0.1,4.12,5195.8,0.0
123.0,999.0,1.1,4.857,5191.0,0.0
204.0,999.0,-1.8,1.334,5099.1,0.0
240.0,999.0,-1.8,1.327,5099.1,0.0
163.0,999.0,1.4,4.966,5228.1,0.0
207.0,999.0,-0.1,4.12,5195.8,0.0
223.0,999.0,-3.4,0.74,5017.5,0.0
488.0,999.0,1.1,4.857,5191.0,0.0
36.0,999.0,1.4,4.962,5228.1,0.0
878.0,999.0,-1.8,1.327,5099.1,1.0
245.0,999.0,-1.8,1.291,5099.1,0.0
351.0,999.0,-1.8,1.405,5099.1,0.0
251.0,999.0,-1.8,1.423,5099.1,0.0
127.0,999.0,-0.1,4.021,5195.8,0.0
194.0,999.0,1.4,4.968,5228.1,0.0
216.0,3.0,-1.8,0.683,5008.7,1.0
349.0,999.0,1.4,4.865,5228.1,0.0
438.0,999.0,-3.4,0.73,5017.5,1.0
268.0,999.0,-3.4,0.743,5017.5,0.0
819.0,999.0,1.4,4.963,5228.1,1.0
88.0,999.0,1.1,4.857,5191.0,0.0
232.0,999.0,1.1,4.859,5191.0,0.0
68.0,999.0,-0.1,4.12,5195.8,0.0
384.0,999.0,-3.4,0.744,5017.5,1.0
99.0,999.0,1.1,4.857,5191.0,0.0
97.0,999.0,-0.1,4.153,5195.8,0.0
256.0,999.0,1.4,4.965,5228.1,0.0
347.0,999.0,1.4,4.965,5228.1,0.0
357.0,999.0,1.4,4.962,5228.1,0.0
379.0,999.0,1.1,4.859,5191.0,0.0
92.0,999.0,1.4,4.964,5228.1,0.0
485.0,999.0,-0.1,4.076,5195.8,0.0
149.0,999.0,1.4,4.97,5228.1,0.0
128.0,999.0,1.4,4.962,5228.1,0.0
236.0,999.0,-1.8,1.334,5099.1,0.0
14.0,999.0,-0.1,4.021,5195.8,0.0
16.0,999.0,1.1,4.858,5191.0,0.0
618.0,999.0,1.1,4.856,5191.0,0.0
312.0,999.0,-1.8,1.354,5099.1,0.0
387.0,999.0,1.1,4.858,5191.0,0.0
110.0,999.0,1.1,4.858,5191.0,0.0
207.0,999.0,1.4,4.965,5228.1,0.0
6.0,999.0,-1.8,1.405,5099.1,0.0
187.0,999.0,1.4,4.962,5228.1,0.0
174.0,999.0,1.1,4.857,5191.0,0.0
28.0,999.0,1.4,4.865,5228.1,0.0
278.0,999.0,-1.8,1.291,5099.1,0.0
345.0,999.0,-1.8,1.479,5099.1,0.0
199.0,999.0,1.4,4.959,5228.1,0.0
35.0,999.0,1.1,4.858,5191.0,0.0
189.0,999.0,-3.4,0.728,5017.5,0.0
1487.0,999.0,-1.8,1.299,5099.1,0.0
104.0,999.0,-0.1,4.076,5195.8,0.0
194.0,999.0,1.4,4.962,5228.1,0.0
191.0,999.0,1.4,4.963,5228.1,0.0
142.0,999.0,1.4,4.963,5228.1,0.0
200.0,999.0,-1.8,1.27,5099.1,1.0
108.0,999.0,-2.9,1.26,5076.2,0.0
810.0,999.0,1.4,4.962,5228.1,0.0
133.0,999.0,1.4,4.961,5228.1,0.0
106.0,999.0,1.4,4.866,5228.1,0.0
200.0,999.0,1.1,4.857,5191.0,0.0
75.0,999.0,-0.1,4.245,5195.8,0.0
318.0,999.0,1.4,4.963,5228.1,0.0
194.0,3.0,-1.1,0.985,4963.6,1.0
165.0,999.0,1.4,4.968,5228.1,0.0
161.0,999.0,-1.8,1.498,5099.1,0.0
144.0,999.0,1.1,4.859,5191.0,0.0
262.0,999.0,1.1,4.856,5191.0,0.0
283.0,999.0,1.4,4.963,5228.1,0.0
50.0,999.0,1.1,4.856,5191.0,0.0
295.0,999.0,-1.8,0.652,5008.7,1.0
389.0,999.0,1.4,4.965,5228.1,0.0
122.0,999.0,1.4,4.963,5228.1,0.0
49.0,999.0,1.4,4.962,5228.1,0.0
280.0,999.0,1.4,4.961,5228.1,0.0
334.0,999.0,1.4,4.958,5228.1,0.0
297.0,999.0,-1.8,1.479,5099.1,0.0
174.0,999.0,1.4,4.955,5228.1,0.0
501.0,999.0,-0.1,4.191,5195.8,0.0
994.0,999.0,1.4,4.966,5228.1,1.0
408.0,999.0,-1.8,1.281,5099.1,0.0
46.0,999.0,-1.8,1.266,5099.1,0.0
1150.0,999.0,1.4,4.958,5228.1,1.0
195.0,999.0,-1.8,1.344,5099.1,0.0
226.0,999.0,-0.1,4.153,5195.8,0.0
747.0,999.0,1.4,4.968,5228.1,0.0
504.0,6.0,-3.4,0.733,5017.5,1.0
265.0,999.0,-1.8,1.334,5099.1,0.0
165.0,999.0,1.4,4.864,5228.1,0.0
119.0,999.0,-2.9,0.879,5076.2,0.0
388.0,6.0,-3.0,0.715,5023.5,0.0
141.0,999.0,1.1,4.856,5191.0,0.0
268.0,999.0,1.4,4.96,5228.1,0.0
50.0,999.0,1.4,4.962,5228.1,0.0
6.0,999.0,1.4,4.959,5228.1,0.0
193.0,999.0,1.1,4.855,5191.0,0.0
53.0,999.0,1.1,4.858,5191.0,0.0
396.0,999.0,1.4,4.962,5228.1,0.0
82.0,999.0,-1.8,1.483,5099.1,0.0
191.0,999.0,-1.8,0.637,5008.7,1.0
334.0,999.0,1.4,4.967,5228.1,0.0
64.0,999.0,1.4,4.965,5228.1,0.0
42.0,999.0,1.1,4.864,5191.0,0.0
173.0,999.0,-1.8,1.483,5099.1,0.0
566.0,999.0,1.4,4.959,5228.1,0.0
168.0,999.0,-1.8,1.365,5099.1,0.0
13.0,999.0,1.4,4.968,5228.1,0.0
225.0,999.0,1.4,4.963,5228.1,0.0
14.0,999.0,1.4,4.963,5228.1,0.0
100.0,999.0,1.4,4.963,5228.1,0.0
148.0,999.0,1.4,4.968,5228.1,0.0
175.0,999.0,1.1,4.858,5191.0,0.0
273.0,999.0,1.4,4.963,5228.1,0.0
74.0,999.0,1.4,4.963,5228.1,0.0
187.0,999.0,-1.7,0.899,4991.6,0.0
729.0,999.0,1.1,4.857,5191.0,0.0
211.0,999.0,1.4,4.968,5228.1,0.0
299.0,999.0,1.1,4.857,5191.0,0.0
601.0,999.0,-1.8,1.354,5099.1,1.0
54.0,6.0,-3.4,0.715,5017.5,0.0
140.0,999.0,-2.9,1.085,5076.2,1.0
356.0,999.0,1.4,4.963,5228.1,0.0
66.0,999.0,1.1,4.856,5191.0,0.0
363.0,999.0,1.1,4.864,5191.0,0.0
289.0,999.0,1.4,4.964,5228.1,0.0
197.0,999.0,-1.8,1.405,5099.1,0.0
84.0,999.0,1.1,4.86,5191.0,0.0
225.0,999.0,1.1,4.857,5191.0,0.0
40.0,999.0,-0.1,4.076,5195.8,0.0
248.0,999.0,-1.7,0.827,4991.6,1.0
195.0,999.0,-0.1,4.12,5195.8,0.0
103.0,999.0,1.4,4.963,5228.1,0.0
243.0,999.0,-1.8,1.405,5099.1,0.0
174.0,999.0,1.1,4.857,5191.0,0.0
1000.0,999.0,1.4,4.965,5228.1,1.0
145.0,999.0,-0.1,4.153,5195.8,0.0
257.0,999.0,1.4,4.866,5228.1,0.0
98.0,999.0,1.1,4.857,5191.0,0.0
836.0,999.0,1.4,4.963,5228.1,1.0
903.0,999.0,1.4,4.958,5228.1,0.0
243.0,999.0,-1.8,1.365,5099.1,0.0
557.0,999.0,1.1,4.859,5191.0,0.0
133.0,3.0,-1.7,0.739,4991.6,0.0
114.0,999.0,1.1,4.857,5191.0,0.0
172.0,999.0,1.4,4.964,5228.1,0.0
924.0,999.0,-0.1,4.153,5195.8,1.0
159.0,999.0,-1.8,1.299,5099.1,0.0
102.0,999.0,-3.4,0.733,5017.5,0.0
60.0,999.0,-0.1,4.12,5195.8,0.0
110.0,999.0,-2.9,1.26,5076.2,1.0
155.0,4.0,-2.9,0.884,5076.2,1.0
487.0,999.0,-1.8,1.244,5099.1,1.0
223.0,999.0,1.1,4.857,5191.0,0.0
773.0,999.0,1.4,4.962,5228.1,0.0
120.0,999.0,1.4,4.967,5228.1,0.0
186.0,999.0,1.4,4.961,5228.1,0.0
253.0,999.0,-1.8,1.259,5099.1,0.0
137.0,999.0,-0.1,4.12,5195.8,0.0
35.0,999.0,1.4,4.96,5228.1,0.0
452.0,999.0,1.1,4.857,5191.0,0.0
145.0,999.0,-0.1,4.12,5195.8,0.0
78.0,999.0,1.1,4.857,5191.0,0.0
73.0,999.0,-1.8,1.27,5099.1,0.0
195.0,999.0,1.4,4.963,5228.1,0.0
107.0,999.0,-3.4,0.719,5017.5,0.0
427.0,999.0,-1.8,1.405,5099.1,0.0
218.0,999.0,-1.8,0.644,5008.7,1.0
119.0,999.0,1.4,4.962,5228.1,0.0
528.0,999.0,1.4,4.963,5228.1,1.0
976.0,999.0,1.4,4.964,5228.1,1.0
177.0,999.0,1.1,4.86,5191.0,0.0
287.0,999.0,1.4,4.959,5228.1,0.0
370.0,999.0,1.1,4.857,5191.0,0.0
125.0,999.0,-0.1,4.076,5195.8,0.0
341.0,999.0,-3.4,0.718,5017.5,0.0
258.0,999.0,-1.8,1.299,5099.1,0.0
387.0,999.0,1.4,4.963,5228.1,0.0
449.0,999.0,1.1,4.857,5191.0,0.0
516.0,13.0,-1.7,0.702,4991.6,1.0
159.0,999.0,1.1,4.857,5191.0,0.0
833.0,999.0,1.4,4.864,5228.1,0.0
83.0,999.0,1.4,4.959,5228.1,0.0
406.0,999.0,1.4,4.864,5228.1,0.0
158.0,999.0,1.4,4.959,5228.1,0.0
151.0,999.0,1.1,4.858,5191.0,0.0
250.0,999.0,1.4,4.96,5228.1,0.0
64.0,999.0,-1.8,1.266,5099.1,0.0
62.0,999.0,-0.1,4.12,5195.8,0.0
7.0,999.0,1.4,4.959,5228.1,0.0
70.0,999.0,1.1,4.857,5191.0,0.0
295.0,999.0,1.1,4.856,5191.0,0.0
406.0,999.0,-1.8,1.266,5099.1,0.0
49.0,999.0,1.4,4.962,5228.1,0.0
22.0,999.0,1.1,4.857,5191.0,0.0
34.0,999.0,1.1,4.857,5191.0,0.0
208.0,999.0,-1.8,1.453,5099.1,0.0
91.0,999.0,-0.1,4.153,5195.8,0.0
654.0,999.0,-0.1,4.12,5195.8,1.0
670.0,999.0,1.4,4.958,5228.1,1.0
74.0,999.0,-1.8,1.281,5099.1,0.0
306.0,999.0,-1.8,1.291,5099.1,0.0
447.0,999.0,-1.8,1.354,5099.1,1.0
161.0,999.0,1.4,4.864,5228.1,0.0
116.0,999.0,-0.1,4.153,5195.8,0.0
507.0,999.0,1.4,4.962,5228.1,0.0
98.0,999.0,1.4,4.959,5228.1,0.0
525.0,999.0,-1.8,1.405,5099.1,0.0
96.0,999.0,1.4,4.956,5228.1,0.0
136.0,999.0,-1.8,1.259,5099.1,0.0
88.0,999.0,-0.1,4.12,5195.8,0.0
118.0,999.0,1.1,4.857,5191.0,0.0
196.0,999.0,-1.8,1.266,5099.1,0.0
82.0,999.0,1.4,4.963,5228.1,0.0
219.0,999.0,-1.8,1.299,5099.1,0.0
151.0,999.0,1.4,4.962,5228.1,0.0
675.0,999.0,-1.8,1.354,5099.1,1.0
256.0,12.0,-1.8,1.25,5099.1,0.0
91.0,999.0,1.1,4.859,5191.0,0.0
296.0,999.0,1.4,4.964,5228.1,0.0
288.0,999.0,1.4,4.96,5228.1,0.0
8.0,999.0,1.4,4.968,5228.1,0.0
57.0,9.0,-1.8,1.244,5099.1,0.0
837.0,999.0,1.4,4.957,5228.1,0.0
652.0,999.0,-0.1,4.191,5195.8,1.0
197.0,999.0,-1.8,1.25,5099.1,0.0
252.0,999.0,1.4,4.963,5228.1,0.0
246.0,999.0,1.4,4.866,5228.1,0.0
18.0,999.0,-1.8,1.41,5099.1,0.0
99.0,999.0,1.4,4.963,5228.1,0.0
284.0,999.0,1.1,4.86,5191.0,0.0
43.0,999.0,-0.1,4.021,5195.8,0.0
138.0,999.0,1.4,4.866,5228.1,0.0
296.0,999.0,-2.9,1.26,5076.2,1.0
23.0,999.0,1.4,4.959,5228.1,0.0
484.0,999.0,-1.8,1.479,5099.1,0.0
129.0,999.0,1.1,4.857,5191.0,0.0
318.0,999.0,1.4,4.968,5228.1,0.0
517.0,999.0,1.4,4.965,5228.1,0.0
182.0,999.0,1.4,4.955,5228.1,0.0
24.0,999.0,1.4,4.96,5228.1,0.0
111.0,999.0,-1.8,1.405,5099.1,0.0
237.0,999.0,1.1,4.86,5191.0,0.0
187.0,999.0,-1.8,1.811,5099.1,1.0
407.0,13.0,-2.9,1.044,5076.2,1.0
191.0,999.0,1.1,4.86,5191.0,0.0
413.0,999.0,-1.8,1.281,5099.1,0.0
111.0,999.0,-1.8,1.811,5099.1,1.0
217.0,999.0,-1.8,1.266,5099.1,0.0
204.0,7.0,-3.4,0.722,5017.5,0.0
123.0,999.0,1.4,4.962,5228.1,0.0
196.0,999.0,-1.8,1.354,5099.1,0.0
860.0,999.0,1.1,4.858,5191.0,1.0
204.0,999.0,1.4,4.957,5228.1,0.0
312.0,999.0,1.4,4.963,5228.1,0.0
397.0,999.0,1.1,4.858,5191.0,0.0
112.0,999.0,-1.8,1.291,5099.1,0.0
173.0,999.0,-1.8,1.281,5099.1,0.0
163.0,999.0,-1.8,1.52,5099.1,1.0
345.0,999.0,1.4,4.961,5228.1,0.0
826.0,999.0,-2.9,1.044,5076.2,0.0
911.0,999.0,1.4,4.963,5228.1,1.0
209.0,999.0,1.4,4.964,5228.1,0.0
225.0,999.0,1.4,4.966,5228.1,0.0
192.0,999.0,-1.8,1.266,5099.1,0.0
178.0,999.0,1.4,4.864,5228.1,0.0
273.0,999.0,1.4,4.961,5228.1,0.0
93.0,999.0,-0.1,4.153,5195.8,0.0
14.0,999.0,-1.8,1.25,5099.1,0.0
104.0,999.0,-1.8,1.266,5099.1,0.0
96.0,999.0,-0.1,4.12,5195.8,0.0
38.0,999.0,1.1,4.86,5191.0,0.0
58.0,999.0,1.4,4.864,5228.1,0.0
128.0,999.0,1.4,4.866,5228.1,0.0
200.0,999.0,-0.1,4.191,5195.8,0.0
225.0,999.0,-1.8,1.291,5099.1,0.0
72.0,999.0,1.1,4.859,5191.0,0.0
268.0,999.0,1.4,4.962,5228.1,0.0
170.0,999.0,-1.8,1.405,5099.1,1.0
71.0,999.0,1.4,4.96,5228.1,0.0
380.0,999.0,-1.8,1.313,5099.1,0.0
367.0,999.0,1.4,4.962,5228.1,0.0
260.0,999.0,1.4,4.959,5228.1,0.0
854.0,999.0,-0.1,4.12,5195.8,0.0
338.0,4.0,-2.9,0.879,5076.2,1.0
127.0,999.0,1.4,4.961,5228.1,0.0
127.0,999.0,-3.4,0.733,5017.5,1.0
304.0,999.0,1.4,4.958,5228.1,0.0
68.0,999.0,-0.1,4.021,5195.8,0.0
162.0,999.0,1.1,4.858,5191.0,0.0
421.0,999.0,1.4,4.959,5228.1,0.0
192.0,999.0,1.4,4.864,5228.1,0.0
142.0,999.0,-1.8,1.423,5099.1,1.0
253.0,999.0,-1.8,1.334,5099.1,0.0
125.0,999.0,-3.4,0.72,5017.5,1.0
20.0,999.0,1.4,4.866,5228.1,0.0
159.0,999.0,1.1,4.857,5191.0,0.0
88.0,999.0,-2.9,1.26,5076.2,0.0
360.0,999.0,1.4,4.964,5228.1,0.0
324.0,999.0,-1.8,1.41,5099.1,0.0
194.0,999.0,-1.1,0.882,4963.6,1.0
144.0,999.0,-3.4,0.744,5017.5,1.0
37.0,999.0,-0.1,4.021,5195.8,0.0
190.0,999.0,1.4,4.962,5228.1,0.0
152.0,999.0,1.1,4.857,5191.0,0.0
277.0,999.0,1.1,4.855,5191.0,0.0
65.0,999.0,-3.4,0.718,5017.5,0.0
897.0,999.0,1.1,4.859,5191.0,1.0
64.0,999.0,1.4,4.962,5228.1,0.0
550.0,999.0,-0.1,4.191,5195.8,0.0
100.0,999.0,1.4,4.967,5228.1,0.0
168.0,999.0,1.4,4.963,5228.1,0.0
72.0,999.0,1.4,4.963,5228.1,0.0
201.0,999.0,1.4,4.864,5228.1,0.0
181.0,999.0,1.1,4.855,5191.0,0.0
247.0,999.0,-2.9,1.26,5076.2,0.0
584.0,999.0,1.1,4.856,5191.0,0.0
311.0,999.0,1.4,4.967,5228.1,0.0
